,stop_name,NAME,CATEGORY,dist
256,ISLINGTON AVE AT FINCH AVE WEST,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.039274129559704905
257,JANE ST AT ANNETTE ST,The Village Playhouse,Performing Arts,0.014128885493990316
258,JANE ST AT TRETHEWEY DR,James Garden Park,Garden / Conservatory,0.027848667148411985
259,JANE ST AT FINCH AVE WEST SOUTH SIDE,Black Creek Pioneer Village,Museum,0.02039315877885392
260,JANE ST AT HEATHROW DR,Downsview Park,Nature/ Park,0.03870223376116738
261,JANE ST AT HULLMAR DR,Black Creek Pioneer Village,Museum,0.005162932576187766
262,JANE ST AT HULLMAR DR,Black Creek Pioneer Village,Museum,0.005064830005373697
263,JANE ST AT LAMBTON AVE,James Garden Park,Garden / Conservatory,0.01987627846045336
264,JANE ST AT PRITCHARD AVE,James Garden Park,Garden / Conservatory,0.023176246669119913
265,JANE ST AT WRIGHT AVE,James Garden Park,Garden / Conservatory,0.03041056942672115
266,JANE ST AT STEELES AVE WEST,Black Creek Pioneer Village,Museum,0.003943637933854941
267,JOHN GARLAND BLVD AT FINCH AVE WEST SOUTH SIDE,Humber Arboretum,Nature/ Park,0.012687274907171836
268,JOHN GARLAND BLVD AT FINCH AVE WEST,Humber Arboretum,Nature/ Park,0.012802101483279869
269,KEELE ST AT FINCH AVE WEST NORTH SIDE (FINCH WEST STATION),Downsview Park,Nature/ Park,0.019573156969038785
270,KEELE ST AT FINCH AVE WEST,Downsview Park,Nature/ Park,0.01971578096972945
271,ST CLAIR AVE WEST AT KEELE ST/ WESTON RD,High Park,Nature/ Park,0.017245162400000437
272,CRESCENT RD AT SOUTH DR (WEST),Toronto Reference Library,Landmark,0.005776483689284006
273,GERRARD ST EAST AT BLACKBURN ST,Native Earth Performing Arts & Aki Studio,Performing Arts,0.006862878312945775
274,LANSDOWNE AVE AT SEAFORTH AVE,The Theatre Centre,Performing Arts,0.014687492559722282
275,SCARLETT RD AT FOXWELL ST,James Garden Park,Garden / Conservatory,0.015239961846791626
276,EGLINTON AVE WEST AT MARTIN GROVE RD,Toronto Congress Centre,Convention & Trade Centres,0.02363969279266338
277,RANEE AVE AT YORKDALE STATION,Yorkdale Mall,Landmark,0.006783192406267426
278,DIXON RD AT 950 DIXON RD,Toronto Pearson International Airport,Transportation,0.017011115885758918
279,MCCOWAN RD AT KENHATCH BLVD,Chinese Cultural Centre of Greater Toronto,Attraction,0.030644791509471966
280,BLOOR ST WEST AT MARKLAND DR (EAST) EAST SIDE,CF Sherway Gardens,Landmark,0.023725142192926048
281,ST CLAIR AVE WEST AT OLD WESTON RD,Taras H. Shevchenko Museum,Museum,0.01745757884930654
282,BELFIELD RD AT KIPLING AVE,Toronto Congress Centre,Convention & Trade Centres,0.01840151162937954
283,LLOYD MANOR RD AT FIRWOOD CRES NORTH SIDE,Montgomery's Inn,Museum,0.028222361680804227
284,MCCOWAN RD LOOP AT STEELES AVE EAST,Chinese Cultural Centre of Greater Toronto,Attraction,0.055032137727992474
285,MAYBROOK DR AT NEWMILL GATE,Chinese Cultural Centre of Greater Toronto,Attraction,0.040122189661129896
286,QUEEN ST WEST AT SOHO ST,The Second City,Performing Arts,0.002859929143572402
287,STEELES AVE EAST AT DON MILLS RD,Historic Zion Schoolhouse,Museum,0.019181602718547585
288,BATHURST ST AT ST CLAIR AVE WEST NORTH SIDE,Artscape Wychwood Barns,Landmark,0.004715462334747737
289,THE BRIDLE PATH AT LAWRENCE AVE EAST SOUTH SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.006909214392372435
290,MIDLAND AVE AT STEELES AVE EAST SOUTH SIDE,CF Fairview Mall,Landmark,0.06564551573490059
291,KINGSTON RD AT MCNAB BLVD EAST SIDE,Scarborough Village Theatre,Performing Arts,0.017306110904122922
292,KIPLING AVE AT JUTLAND RD,Famous PEOPLE Players,Performing Arts,0.013182630552531108
293,OAKDALE RD AT SHEPPARD AVE WEST NORTH SIDE,Black Creek Pioneer Village,Museum,0.0397773786352768
294,PARKSIDE DR AT HIGH PARK BLVD,Colborne Lodge,Museum,0.004390268304437204
295,GUILDWOOD PKWY AT NAVARRE CRES,Guild Park and Gardens (formely known as Guildwood Park),Nature/ Park,0.0011856494186428183
296,MIDLAND AVE AT BOARHILL DR,Scarborough Museum,Museum,0.04892275531534307
297,EGLINTON AVE EAST AT WYNFORD DR WEST SIDE,Aga Khan Museum,Museum,0.0067656943001842065
298,CHAPLIN CRES AT AVENUE RD,Spadina Museum,Museum,0.017846975039993378
299,ELLESMERE RD AT HELICON GATE WEST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.020995983653205774
300,GLENCAIRN AVE AT DANESBURY AVE,Yorkdale Mall,Landmark,0.02029254811671569
301,THE ESPLANADE AT PRINCESS ST,Berkeley Street Theatre,Performing Arts,0.003210683815721584
302,DAVISVILLE AVE AT PAILTON CRES,Spadina Museum,Museum,0.024287214607198532
303,JANE ST AT DUNDAS ST WEST,The Village Playhouse,Performing Arts,0.020109699795449954
304,EGLINTON AVE EAST AT LEBOVIC AVE EAST SIDE,Aga Khan Museum,Museum,0.04085078266215504
305,1100 BELLAMY RD NORTH,Scarborough Museum,Museum,0.021267515519096895
306,WELLESLEY ST EAST AT ONTARIO ST,Allan Gardens,Nature/ Park,0.005125224467023239
307,DAVISVILLE AVE AT BELLE AYRE BLVD,Evergreen Brick Works,Attraction,0.02357260988453619
308,DANFORTH AVE AT WOODBINE AVE,Kew Gardens Park,Nature/ Park,0.01934966136582818
309,RAILSIDE RD AT CODECO CRT EAST SIDE,Aga Khan Museum,Museum,0.009651391811057019
310,HENRIETTA ST AT RUNNYMEDE RD,The Village Playhouse,Performing Arts,0.019610051642829623
311,WATERBURY DR AT MARTIN GROVE RD,Toronto Congress Centre,Convention & Trade Centres,0.010083951066375153
312,ST CLAIR AVE EAST AT DENVALE RD,Ontario Science Centre,Attraction,0.024032004523465683
313,BIRCHMOUNT RD AT ASHTONBEE RD,Scarborough Museum,Museum,0.03537513305738401
314,MCCOWAN RD AT SANDHURST CIR (NORTH),Chinese Cultural Centre of Greater Toronto,Attraction,0.038660963571279995
315,CLONMORE DR AT CORNELL AVE,Rosetta McClain Gardens,Nature/ Park,0.021407067980117336
316,QUEEN ST EAST AT JONES AVE,Tommy Thompson Park,Nature/ Park,0.014732220744780061
317,LESLIE ST AT COMMISSIONERS ST,Tommy Thompson Park,Nature/ Park,0.00629274526605662
318,16 THE DONWAY EAST - OPPOSITE DON MILLS COLLEGIATE,Aga Khan Museum,Museum,0.01241852716960858
319,VICTORIA PARK AVE AT SLOANE AVE,Aga Khan Museum,Museum,0.025883779661035892
320,1915 MARTIN GROVE RD,Humber Arboretum,Nature/ Park,0.018406918956943612
321,AVENUE RD AT DUPONT ST,Koerner Hall (at the Telus Centre for Performance and Learning),Performing Arts,0.007659100635557812
322,SHORNCLIFFE AVE AT NORTH QUEEN ST,CF Sherway Gardens,Landmark,0.018403116350632406
323,HIGH PARK AVE AT GLENLAKE AVE,High Park,Nature/ Park,0.0031205724307324097
324,THE WESTWAY AT SUN ROW DR EAST SIDE,James Garden Park,Garden / Conservatory,0.029256650261358683
325,O'CONNOR DR AT RALSTON AVE WEST SIDE,Ontario Science Centre,Attraction,0.02271819074995344
326,ST CLAIR AVE WEST AT OAKWOOD AVE,Solar Stage Children's Theatre,Performing Arts,0.012366446532549839
327,FINCH AVE WEST AT WOODBINE DOWNS BLVD,Humber Arboretum,Nature/ Park,0.0026475286238708427
328,EGLINTON AVE WEST AT BLACKTHORN AVE,Taras H. Shevchenko Museum,Museum,0.035427666621119326
329,YONGE ST AT SHUTER ST,Hudson's Bay,Landmark,0.00040648249640770704
330,DUFFERIN ST AT DUFFERIN PARK AVE,Museum of Contemporary Canadian Art,Gallery,0.011372504463210649
331,MAPLE LEAF DR AT CULFORD RD,Downsview Park,Nature/ Park,0.03820649064212936
332,KEELE ST AT BROADOAKS DR,Downsview Park,Nature/ Park,0.013428551146235394
333,WILSON HEIGHTS BLVD AT CODSELL AVE,Downsview Park,Nature/ Park,0.0212772199916126
334,DAVISVILLE AVE AT MT PLEASANT RD,Evergreen Brick Works,Attraction,0.025869386410013243
335,SHEPPARD AVE EAST AT BROWNSPRING RD,Scarborough Museum,Museum,0.029600897857751385
336,MT PLEASANT RD AT GLENGOWAN RD,Alexander Muir Memorial Gardens,Nature/ Park,0.006995709553251795
337,MAYBROOK DR AT MCNICOLL AVE NORTH SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.03649989424690225
338,GENTIAN DR AT WELLESWORTH DR,Centennial Park,Nature/ Park,0.007714813792296301
339,KENNEDY RD AT JADE ST,Scarborough Museum,Museum,0.0381020537490988
340,FINCH AVE WEST AT GRANTBROOK ST WEST SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.013133888256048722
341,BRIMLEY RD AT DENNETT DR,Scarborough Museum,Museum,0.036411884907634494
342,QUEEN ST EAST AT COXWELL AVE,Woodbine Beach,Nature/ Park,0.006388416253379977
343,FINCHDENE SQ AT TORHAM PL,Chinese Cultural Centre of Greater Toronto,Attraction,0.022849826138232755
344,ANNETTE ST AT KEELE ST,High Park,Nature/ Park,0.008107884907845602
345,UPHILL AVE AT CHURCH ST,James Garden Park,Garden / Conservatory,0.03607542930663008
346,KENNEDY RD AT RANSTONE GARDENS,Scarborough Museum,Museum,0.023950078346887713
347,KENNEDY RD AT PARK ST,Rosetta McClain Gardens,Nature/ Park,0.01042516776860913
348,ISLINGTON AVE AT NORDIN AVE,Famous PEOPLE Players,Performing Arts,0.010599111108351295
349,NEILSON RD AT OPP WALKWAY TO BLACKWATER CRES & KESSACK CRT,Chinese Cultural Centre of Greater Toronto,Attraction,0.015170158948719488
350,SHORNCLIFFE RD AT DUNDAS ST WEST,CF Sherway Gardens,Landmark,0.021995309121807104
351,SLOANE AVE AT TROPHY DR,Aga Khan Museum,Museum,0.021141052677838206
352,SHEPPARD AVE WEST AT JANE ST,Downsview Park,Nature/ Park,0.035195284964412765
353,NIGHTSTAR RD AT POGONIA ST,Chinese Cultural Centre of Greater Toronto,Attraction,0.028869797259542904
354,MORNINGSIDE AVE AT MILNER AVE,Toronto Zoo,Attraction,0.03301461507128118
355,JONES AVE AT QUEEN ST EAST NORTH SIDE,Tommy Thompson Park,Nature/ Park,0.015015258140982347
356,DIXON RD AT ISLINGTON AVE EAST SIDE,Toronto Congress Centre,Convention & Trade Centres,0.03227202317583947
357,GREENWOOD AVE AT DUNDAS ST EAST,Tommy Thompson Park,Nature/ Park,0.015593706608086436
358,KINGSTON RD AT GLEN MANOR DR,Kew Gardens Park,Nature/ Park,0.008841297138512288
359,DAVENPORT RD AT DUFFERIN ST,Museum of Contemporary Canadian Art,Gallery,0.016924696628227157
360,GERRARD ST EAST AT NORWOOD RD,Kew Gardens Park,Nature/ Park,0.012038200421566905
361,HULLMAR DR AT BAMFORD CRES,Black Creek Pioneer Village,Museum,0.01381448177754879
362,KENNEDY RD AT DANCY AVE NORTH SIDE,CF Fairview Mall,Landmark,0.052336007868822684
363,VAN HORNE AVE AT HOBART DR,CF Fairview Mall,Landmark,0.009921099824342909
364,EGLINTON AVE EAST AT JONESVILLE CRES EAST SIDE,Aga Khan Museum,Museum,0.024958454179472653
365,JANE ST AT CHURCH ST,James Garden Park,Garden / Conservatory,0.03754413960050911
366,ST CLAIR AVE EAST AT BRIMLEY RD WEST SIDE,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.01455398566133942
367,ST CLAIR AVE EAST AT CLIFTON RD,Toronto Reference Library,Landmark,0.016285114049576006
368,ST CLAIR AVE EAST AT DANFORTH RD,Rosetta McClain Gardens,Nature/ Park,0.01789330618939615
369,ST CLAIR AVE EAST AT ELFREDA BLVD,Rosetta McClain Gardens,Nature/ Park,0.022700367346222577
370,ST CLAIR AVE EAST AT KENNEDY RD,Rosetta McClain Gardens,Nature/ Park,0.018015852679288274
371,ST CLAIR AVE EAST AT VICTORIA PARK AVE,Kew Gardens Park,Nature/ Park,0.03683263786402967
372,ST CLAIR AVE WEST AT BATHURST ST,Artscape Wychwood Barns,Landmark,0.00479279851443653
373,ST CLAIR AVE WEST AT CALEDONIA RD EAST SIDE,Taras H. Shevchenko Museum,Museum,0.017428797162680268
374,ST CLAIR AVE WEST AT CALEDONIA RD,Taras H. Shevchenko Museum,Museum,0.017572091008127497
375,ST CLAIR AVE WEST AT GUNNS RD,High Park,Nature/ Park,0.017806288770407974
376,ST CLAIR AVE WEST AT LANSDOWNE AVE,Taras H. Shevchenko Museum,Museum,0.01858493839022851
377,ST CLAIR AVE WEST AT OLD STOCK YARDS RD,High Park,Nature/ Park,0.01764763673590155
378,ST CLAIR AVE WEST AT RUNNYMEDE RD,The Village Playhouse,Performing Arts,0.01774098949911452
379,ST DENNIS DR AT LINKWOOD LANE,Aga Khan Museum,Museum,0.00860490578603899
380,STEELES AVE EAST AT BIRCHMOUNT RD WEST SIDE,CF Fairview Mall,Landmark,0.04926391370431055
381,STEELES AVE EAST AT BIRCHMOUNT RD,CF Fairview Mall,Landmark,0.04956909851062123
382,STEELES AVE EAST AT DUDLEY AVE,Gibson House Museum,Museum,0.027247057125267815
383,STEELES AVE EAST AT MIDDLEFIELD RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.049964574170685554
384,STEELES AVE EAST AT QUAIL VALLEY DR,Historic Zion Schoolhouse,Museum,0.018035213248790948
385,STEELES AVE EAST AT WARDEN AVE,CF Fairview Mall,Landmark,0.04424387078111013
386,1750 STEELES AVE WEST,Downsview Park,Nature/ Park,0.03689225985911384
387,STEELES AVE WEST AT BATHURST ST EAST SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.02630990371191966
388,STEELES AVE WEST AT HIGHWAY 27 EAST SIDE,BAPS Shri Swaminarayan Mandir,Landmark,0.01833823855669915
389,STEELES AVE WEST AT ISLINGTON AVE LOOP,Humber Arboretum,Nature/ Park,0.04479370758740627
390,STEELES AVE WEST AT JANE ST,Black Creek Pioneer Village,Museum,0.004517825343308134
391,STEELES AVE WEST AT KEELE ST EAST SIDE,Black Creek Pioneer Village,Museum,0.02456752612645181
392,STEELES AVE WEST AT MARTIN GROVE RD WEST SIDE,BAPS Shri Swaminarayan Mandir,Landmark,0.026180783955267194
393,STEELES AVE WEST AT MARTIN GROVE RD,Humber Arboretum,Nature/ Park,0.026688755650618873
394,STEELES AVE WEST AT VILLAGE GATE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.026780006758810912
395,STEELES AVE WEST AT WESTON RD,Black Creek Pioneer Village,Museum,0.02898828518736512
396,STEPHEN DR AT THE QUEENSWAY NORTH SIDE,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.010648995868723483
397,STRACHAN AVE AT FLEET ST NORTH SIDE,Beanfield Centre,Convention & Trade Centres,0.000999668341802019
398,STRACHAN AVE AT FLEET ST,Beanfield Centre,Convention & Trade Centres,0.0007502225126488843
399,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.022447926488502527
400,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.022216568145251036
401,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),Alexander Muir Memorial Gardens,Nature/ Park,0.02329186441032382
402,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),Alexander Muir Memorial Gardens,Nature/ Park,0.02333290609567312
403,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02345334323463361
404,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.023330552271265625
405,TAPSCOTT RD AT FINCH AVE EAST NORTH SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.018384248635979088
406,TRANSIT RD AT WILSON AVE NORTH SIDE,Yorkdale Mall,Landmark,0.006697138351652695
407,TRANSIT RD AT WILSON AVE,Yorkdale Mall,Landmark,0.006470191405376802
408,TUSCAN GATE AT ST REGIS CRES (SOUTH),Downsview Park,Nature/ Park,0.007518692393423914
409,VAUGHAN RD AT MAPLEWOOD AVE,Artscape Wychwood Barns,Landmark,0.003878976041615156
410,VICTORIA PARK AVE AT CRAIGTON DR,Aga Khan Museum,Museum,0.028538719789311173
411,VICTORIA PARK AVE AT LAWRENCE AVE EAST SOUTH SIDE,Aga Khan Museum,Museum,0.02624514818187193
412,VICTORIA PARK RD AT MCNICOLL AVE NORTH SIDE,CF Fairview Mall,Landmark,0.026206120540815652
413,VICTORIA PARK AVE AT SHEPPARD AVE EAST NORTH SIDE,CF Fairview Mall,Landmark,0.021591339583670693
414,VICTORIA PARK AVE AT SHEPPARD AVE EAST SOUTH SIDE,CF Fairview Mall,Landmark,0.02198500897030743
415,WARDEN AVE AT DANFORTH RD SOUTH SIDE,Rosetta McClain Gardens,Nature/ Park,0.01941194780938565
416,WARDEN AVE AT SHEPPARD AVE EAST NORTH SIDE,CF Fairview Mall,Landmark,0.03617459502960712
417,WARDEN AVE AT STEELES AVE EAST NORTH SIDE,CF Fairview Mall,Landmark,0.045143499346888154
418,WARDEN AVE AT STEELES AVE EAST SOUTH SIDE,CF Fairview Mall,Landmark,0.04396131167031427
419,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP),CF Sherway Gardens,Landmark,0.0057276996383789
420,THE WEST MALL AT QUEENSWAY SOUTH SIDE,CF Sherway Gardens,Landmark,0.005756984453073665
421,WESTON RD AT ROGERS RD SOUTH SIDE,The Village Playhouse,Performing Arts,0.027707703083576986
422,WESTON RD AT BRADSTOCK RD,Black Creek Pioneer Village,Museum,0.04350785737607993
423,WESTON RD AT EGLINTON AVE WEST SOUTH SIDE,James Garden Park,Garden / Conservatory,0.029890826436094448
424,WESTON RD AT FINCH AVE WEST,Black Creek Pioneer Village,Museum,0.0348649479467851
425,WESTON RD AT OAK ST NORTH SIDE,James Garden Park,Garden / Conservatory,0.0390409395790474
426,WESTON RD AT ROGERS RD NORTH SIDE,The Village Playhouse,Performing Arts,0.028481985240865745
427,WHEELTRANS EXIT AT COMMISSIONERS ST,Tommy Thompson Park,Nature/ Park,0.00912939553244713
428,WICKSTEED AVE AT LAIRD DR,Todmorden Mills Heritage Site,Landmark,0.022346189611122787
429,WILSON AVE AT BILLY BISHOP WAY,Yorkdale Mall,Landmark,0.005353454857580177
430,WILSON AVE AT KEELE ST EAST SIDE,Downsview Park,Nature/ Park,0.0218217894398213
431,WILSON AVE AT KEELE ST,Downsview Park,Nature/ Park,0.021908093788831736
432,WILSON AVE AT LADY YORK AVE,Yorkdale Mall,Landmark,0.013626781601844901
433,OPPOSITE 675 WILSON AVE,Yorkdale Mall,Landmark,0.006256810847706469
434,WILSON AVE AT TRANSIT RD WEST SIDE,Yorkdale Mall,Landmark,0.005750009440480609
435,5800 YONGE ST,Gibson House Museum,Museum,0.012642102973359366
436,YONGE ST AT FRONT ST EAST NORTH SIDE,Meridian Hall (formerly Sony Centre for the Performing Arts),Performing Arts,0.00159605718666631
437,YONGE ST AT FRONT ST EAST,Meridian Hall (formerly Sony Centre for the Performing Arts),Performing Arts,0.001966479483492252
438,YONGE ST AT HEATH ST EAST,Spadina Museum,Museum,0.016080789943187606
439,YONGE ST AT HENDON AVE (FINCH STATION),Gibson House Museum,Museum,0.010172924180905377
440,YONGE ST AT YORK MILLS RD,Alexander Muir Memorial Gardens,Nature/ Park,0.020977254430375243
441,YORK MILLS RD AT LESMILL RD WEST SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.019329550003153586
442,YORK MILLS RD AT SANDOVER DR (1222 YORK MILLS),CF Fairview Mall,Landmark,0.023545609173459443
443,YORK MILLS RD AT YONGE ST EAST SIDE,Alexander Muir Memorial Gardens,Nature/ Park,0.021195476011392912
444,YORK MILLS RD AT YONGE ST,Alexander Muir Memorial Gardens,Nature/ Park,0.021476392985680697
445,YORK MILLS RD AT YORK RIDGE RD,Alexander Muir Memorial Gardens,Nature/ Park,0.020672710337906526
446,BLOOR ST WEST AT WILMAR RD,Montgomery's Inn,Museum,0.023725399425223854
447,ST CLAIR AVE WEST AT COBALT AVE,The Village Playhouse,Performing Arts,0.016818582588203426
448,MARKHAM RD AT GREENCREST CIRCT NORTH SIDE,Cedar Ridge Creative Centre,Gallery,0.017752838413595557
449,SCARLETT RD AT BERNICE CRES,James Garden Park,Garden / Conservatory,0.017818298290096207
450,STEELES AVE EAST AT OPPOSITE WALKWAY TO WHITMAN ST,Gibson House Museum,Museum,0.029311381596439895
451,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE,Black Creek Pioneer Village,Museum,0.02068782861254255
452,BERKELEY ST AT FRONT ST EAST SOUTH SIDE,Berkeley Street Theatre,Performing Arts,0.0017077563798264775
453,VANDERHOOF AVE AT THOMAS ELGIE DR,Ontario Science Centre,Attraction,0.019031437434166423
454,MIDLAND AVE AT DANFORTH RD,Rosetta McClain Gardens,Nature/ Park,0.025597309609831545
455,EGLINTON AVE WEST AT SCARLETT RD,James Garden Park,Garden / Conservatory,0.011699872259622966
456,CROW TRAIL AT BALDOON RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.017021086422703193
457,WARDEN AVE AT LUPIN DR,CF Fairview Mall,Landmark,0.044266130932786356
458,OVERLEA BLVD AT WILLIAM MORGAN DR,Ontario Science Centre,Attraction,0.0112019466293504
459,JONES AVE AT QUEEN ST EAST,Tommy Thompson Park,Nature/ Park,0.015324785192176945
460,BLOOR ST WEST AT PALMERSTON AVE,Randolph Centre for the Arts,Performing Arts,0.0029882211612197386
461,WILSON AVE AT JULIAN RD EAST SIDE (HUMBER RIVER HOSPITAL),Downsview Park,Nature/ Park,0.02677903491937978
462,ST CLAIR AVE WEST AT MARIPOSA AVE,The Village Playhouse,Performing Arts,0.020546357537743767
463,STEELES AVE WEST AT SCHOLES RD/BARMAC DR,Black Creek Pioneer Village,Museum,0.03828416802584925
464,YORK MILLS RD AT LESLIE ST WEST SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.01682289391732096
465,KING ST WEST AT SPENCER AVE,Medieval Times Dinner and Tournament,Performing Arts,0.00664722272407086
466,PHARMACY AVE AT SUNDRIDGE DR NORTH SIDE,Aga Khan Museum,Museum,0.036618656000024376
467,VANDERHOOF AVE AT BRENTCLIFFE RD,Ontario Science Centre,Attraction,0.020904110484567678
468,SPADINA RD AT ARDMORE RD,Artscape Wychwood Barns,Landmark,0.015249193510019972
469,ORTON PARK RD AT LISA RD,Cedar Ridge Creative Centre,Gallery,0.007026342067421329
470,THIRTIETH ST AT HORNER AVE SOUTH SIDE,Marie Curtis Park East Beach,Nature/ Park,0.01714243654621753
471,STEELES AVE EAST AT BESTVIEW DR EAST SIDE,Historic Zion Schoolhouse,Museum,0.024033161932634772
472,KING ST WEST AT TECUMSETH ST,Fort York National Historic Site,Museum,0.0037779091393270662
473,DUFFERIN ST AT GLENCAIRN AVE,Yorkdale Mall,Landmark,0.021035990990819407
